interaction_id,viewport,route,state,kind,identity,label,selector_hint,status,result,reason,disabled,touch_target_pass
ui-tablet-ai-auditor-route-78e1d63b094e,tablet,ai-auditor,default,route,ai-auditor,Navigate to ai-auditor,showView,tested,pass,requested=ai-auditor active=ai-auditor,False,True
ui-tablet-ai-auditor-button-b12938250e95,tablet,ai-auditor,default,button,ai-auditor-refresh#1,Refresh snapshot,#ai-auditor-refresh,tested,pass,safe display/navigation action activated,False,True
ui-tablet-ai-auditor-button-b37347beab27,tablet,ai-auditor,default,button,data-pdc-refresh-route=ai-auditor#1,Refresh,"{""data-pdc-operational-refresh"": """", ""data-pdc-refresh-route"": ""ai-auditor""}",tested,pass,safe display/navigation action activated,False,True
ui-tablet-ai-auditor-label-bcb7b91b64a4,tablet,ai-auditor,default,label,ai-auditor-document-drop-zone#1,"AI
Select job cards or Sublet files
PDF, TXT, CSV or TSV · review only",#ai-auditor-document-drop-zone,tested,pass,safe display/navigation action activated,False,True
ui-tablet-ai-auditor-button-46140a9f5928,tablet,ai-auditor,default,button,ai-intake-analyze#1,Analyse files,#ai-intake-analyze,blocked,blocked,disabled in observed state,True,True
ui-tablet-ai-auditor-button-e4a2bc0d26d4,tablet,ai-auditor,default,button,ai-intake-clear#1,Clear files,#ai-intake-clear,blocked,blocked,disabled in observed state,True,True
ui-tablet-ai-auditor-select-faae85afa014,tablet,ai-auditor,default,select,ai-auditor-severity-filter#1,"All severities
Critical
High
Medium
Low",#ai-auditor-severity-filter,tested,pass,changed selector and restored original value,False,True
ui-tablet-ai-auditor-select-3d12ffb2b080,tablet,ai-auditor,default,select,ai-auditor-category-filter#1,"All categories
Parts risks
Double bookings
Active stoppages
Forgotten vehicles
Workflow problems
Data quality",#ai-auditor-category-filter,tested,pass,changed selector and restored original value,False,True
ui-tablet-ai-auditor-input-d08c390dddc3,tablet,ai-auditor,default,input,ai-auditor-search#1,ai-auditor-search,#ai-auditor-search,tested,pass,typed and restored without business mutation,False,True
ui-tablet-ai-auditor-button-3b2613c82f77,tablet,ai-auditor,default,button,ai-auditor-tab-morning#1,Morning Workshop Briefing,#ai-auditor-tab-morning,tested,pass,safe display/navigation action activated,False,True
ui-tablet-ai-auditor-button-7216ce25fd4b,tablet,ai-auditor,default,button,ai-auditor-tab-midday#1,Midday Risk Review,#ai-auditor-tab-midday,tested,pass,safe display/navigation action activated,False,True
ui-tablet-ai-auditor-button-3010b0dbe1e2,tablet,ai-auditor,default,button,ai-auditor-tab-eod#1,End-of-Day Carryover,#ai-auditor-tab-eod,tested,pass,safe display/navigation action activated,False,True
ui-tablet-ai-auditor-button-5b99f5eed9eb,tablet,ai-auditor,default,button,ai-auditor-tab-critical#1,Critical Issues,#ai-auditor-tab-critical,tested,pass,safe display/navigation action activated,False,True
ui-tablet-ai-auditor-keyboard-07c4bb70cb1e,tablet,ai-auditor,default,keyboard,tab-focus,Tab focus progression,keyboard:Tab,tested,pass,"{""id"": """", ""label"": ""Refresh"", ""tag"": ""BUTTON""}",False,True
ui-tablet-sublet-route-313435d1e1d2,tablet,sublet,default,route,sublet,Navigate to sublet,showView,tested,pass,requested=sublet active=sublet,False,True
ui-tablet-sublet-button-cacc6d3d5245,tablet,sublet,default,button,sublet-create-open#1,Create Sublet,#sublet-create-open,tested,pass,dialog opened and cancelled without submission,False,True
ui-tablet-sublet-button-3ff9bfb5dd3d,tablet,sublet,default,button,data-pdc-refresh-route=sublet#1,Refresh,"{""data-pdc-operational-refresh"": """", ""data-pdc-refresh-route"": ""sublet""}",tested,pass,safe display/navigation action activated,False,True
ui-tablet-sublet-button-ba4a3107c338,tablet,sublet,default,button,data-sublet-operational-filter=to-book#1,"Sublet To Book
1","{""data-sublet-operational-filter"": ""to-book""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-tablet-sublet-button-3dbb36838b59,tablet,sublet,default,button,data-sublet-operational-filter=booked#1,"Sublet Booked
0","{""data-sublet-operational-filter"": ""booked""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-tablet-sublet-button-2bf2a8981142,tablet,sublet,default,button,data-sublet-operational-filter=returned#1,"Returned
1","{""data-sublet-operational-filter"": ""returned""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-tablet-sublet-button-47177e3628af,tablet,sublet,default,button,sublet-list-view#1,List View,#sublet-list-view,tested,pass,safe display/navigation action activated,False,True
ui-tablet-sublet-button-f7fd66734f00,tablet,sublet,default,button,sublet-calendar-view#1,Calendar View,#sublet-calendar-view,tested,pass,safe display/navigation action activated,False,True
ui-tablet-sublet-button-c8e5a7b325d9,tablet,sublet,default,button,sublet-calendar-previous#1,Previous calendar period,#sublet-calendar-previous,tested,pass,safe display/navigation action activated,False,False
ui-tablet-sublet-button-1e0ceeab4b55,tablet,sublet,default,button,sublet-calendar-today#1,Today,#sublet-calendar-today,tested,pass,safe display/navigation action activated,False,True
ui-tablet-sublet-button-e6c834862df3,tablet,sublet,default,button,sublet-calendar-next#1,Next calendar period,#sublet-calendar-next,tested,pass,safe display/navigation action activated,False,False
ui-tablet-sublet-button-d295777d3d86,tablet,sublet,default,button,sublet-calendar-week#1,Week,#sublet-calendar-week,tested,pass,safe display/navigation action activated,False,True
ui-tablet-sublet-button-151f77ade0c0,tablet,sublet,default,button,sublet-calendar-month#1,Month,#sublet-calendar-month,tested,pass,safe display/navigation action activated,False,True
ui-tablet-sublet-input-67235ea0d5db,tablet,sublet,default,input,sublet-search#1,sublet-search,#sublet-search,tested,pass,typed and restored without business mutation,False,True
ui-tablet-sublet-keyboard-d8444d12e2bf,tablet,sublet,default,keyboard,tab-focus,Tab focus progression,keyboard:Tab,tested,pass,"{""id"": """", ""label"": ""Refresh"", ""tag"": ""BUTTON""}",False,True
ui-tablet-rft-route-1f4aae6905a6,tablet,rft,default,route,rft,Navigate to rft,showView,tested,pass,requested=rft active=rft,False,True
ui-tablet-rft-button-df1452709e33,tablet,rft,default,button,rft-collapse-all#1,Expand all rows,#rft-collapse-all,tested,pass,safe display/navigation action activated,False,True
ui-tablet-rft-button-c366b8f8c6dc,tablet,rft,default,button,rft-export-csv#1,Export RFT CSV,#rft-export-csv,blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-tablet-rft-button-79663addef7c,tablet,rft,default,button,data-pdc-refresh-route=rft#1,Refresh,"{""data-pdc-operational-refresh"": """", ""data-pdc-refresh-route"": ""rft""}",tested,pass,safe display/navigation action activated,False,True
ui-tablet-rft-button-5e3831d36470,tablet,rft,default,button,data-rft-summary-filter=blocked#1,"BLOCKED
0
Missing required sign-offs","{""data-rft-summary-filter"": ""blocked""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-tablet-rft-button-5215d6685cf8,tablet,rft,default,button,data-rft-summary-filter=open#1,"OPEN RFT
0
All uncollected transport handovers","{""data-rft-summary-filter"": ""open""}",blocked,blocked,"mutation, outbound, privileged, or destructive action forbidden in diagnostic lane",False,True
ui-tablet-rft-button-216c8159b0fc,tablet,rft,default,button,data-rft-summary-filter=ready#1,"READY
0
Can be handed over","{""data-rft-summary-filter"": ""ready""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-tablet-rft-button-55ef3f94ae5f,tablet,rft,default,button,data-rft-summary-filter=complete#1,"COMPLETE
0
All required jobs ticked","{""data-rft-summary-filter"": ""complete""}",blocked,blocked,"mutation, outbound, privileged, or destructive action forbidden in diagnostic lane",False,True
ui-tablet-rft-input-c28e085ad175,tablet,rft,default,input,rft-search#1,rft-search,#rft-search,tested,pass,typed and restored without business mutation,False,True
ui-tablet-rft-select-fa4f0e2d9aae,tablet,rft,default,select,rft-status-filter#1,"Open / blocked
All RFT vehicles
Blocked
Ready
Complete",#rft-status-filter,tested,pass,changed selector and restored original value,False,True
ui-tablet-rft-keyboard-e51777a0b0bd,tablet,rft,default,keyboard,tab-focus,Tab focus progression,keyboard:Tab,tested,pass,"{""id"": ""rft-export-csv"", ""label"": ""Export RFT CSV"", ""tag"": ""BUTTON""}",False,True
ui-tablet-user-management-route-702adab85d6e,tablet,user-management,default,route,user-management,Navigate to user-management,showView,tested,pass,requested=user-management active=user-management,False,True
ui-tablet-user-management-button-93f78dd52572,tablet,user-management,default,button,user-management-refresh#1,Refresh,#user-management-refresh,tested,pass,safe display/navigation action activated,False,True
ui-tablet-user-management-button-baad3890af60,tablet,user-management,default,button,data-um-tab=all#1,All,"{""data-um-tab"": ""all""}",tested,pass,safe display/navigation action activated,False,False
ui-tablet-user-management-button-18f514ad8911,tablet,user-management,default,button,data-um-tab=pending#1,Pending,"{""data-um-tab"": ""pending""}",tested,pass,safe display/navigation action activated,False,False
ui-tablet-user-management-button-136973f5b83b,tablet,user-management,default,button,data-um-tab=approved#1,Approved,"{""data-um-tab"": ""approved""}",blocked,blocked,"mutation, outbound, privileged, or destructive action forbidden in diagnostic lane",False,False
ui-tablet-user-management-button-13cdb27f940c,tablet,user-management,default,button,data-um-tab=disabled#1,Disabled,"{""data-um-tab"": ""disabled""}",tested,pass,safe display/navigation action activated,False,False
ui-tablet-user-management-button-8550090ccde1,tablet,user-management,default,button,data-um-tab=rejected#1,Rejected,"{""data-um-tab"": ""rejected""}",blocked,blocked,"mutation, outbound, privileged, or destructive action forbidden in diagnostic lane",False,False
ui-tablet-user-management-select-97393780f25b,tablet,user-management,default,select,data-um-role-for=ui.inventory.20260905@pdc-staging.invalid#1,"viewer
controller
importer
administrator","{""data-um-role-for"": ""ui.inventory.20260905@pdc-staging.invalid""}",tested,blocked,control became unavailable before safe exercise,False,False
ui-tablet-user-management-button-ee369edf965c,tablet,user-management,default,button,data-um-change-role=ui.inventory.20260905@pdc-staging.invalid#1,Change role,"{""data-um-change-role"": ""ui.inventory.20260905@pdc-staging.invalid""}",blocked,blocked,"mutation, outbound, privileged, or destructive action forbidden in diagnostic lane",False,False
ui-tablet-user-management-button-7a3ad1663a4b,tablet,user-management,default,button,data-um-disable=ui.inventory.20260905@pdc-staging.invalid#1,Disable,"{""data-um-disable"": ""ui.inventory.20260905@pdc-staging.invalid""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-tablet-user-management-select-d3abee502537,tablet,user-management,default,select,data-um-role-for=qc-mobile-ecb76759f45e@example.invalid#1,"viewer
controller
importer
administrator","{""data-um-role-for"": ""qc-mobile-ecb76759f45e@example.invalid""}",tested,blocked,control became unavailable before safe exercise,False,False
ui-tablet-user-management-button-c591c277225c,tablet,user-management,default,button,data-um-approve=qc-mobile-ecb76759f45e@example.invalid#1,Approve,"{""data-um-approve"": ""qc-mobile-ecb76759f45e@example.invalid""}",blocked,blocked,"mutation, outbound, privileged, or destructive action forbidden in diagnostic lane",False,False
ui-tablet-user-management-button-6786acec514b,tablet,user-management,default,button,data-um-reject=qc-mobile-ecb76759f45e@example.invalid#1,Reject,"{""data-um-reject"": ""qc-mobile-ecb76759f45e@example.invalid""}",blocked,blocked,"mutation, outbound, privileged, or destructive action forbidden in diagnostic lane",False,False
ui-tablet-user-management-select-71246eca1738,tablet,user-management,default,select,data-um-role-for=pdc-email-ai-lead-v2-52909cdcc4d79712@broometoyota.com.au#1,"viewer
controller
importer
administrator","{""data-um-role-for"": ""pdc-email-ai-lead-v2-52909cdcc4d79712@broometoyota.com.au""}",tested,blocked,control became unavailable before safe exercise,False,False
ui-tablet-user-management-button-7936ab9a385a,tablet,user-management,default,button,data-um-change-role=pdc-email-ai-lead-v2-52909cdcc4d79712@broometoyota.com.au#1,Change role,"{""data-um-change-role"": ""pdc-email-ai-lead-v2-52909cdcc4d79712@broometoyota.com.au""}",blocked,blocked,"mutation, outbound, privileged, or destructive action forbidden in diagnostic lane",False,False
